20170101010000,object3,57,119,300,81,Blue
20170101010001,object3,47,150,300,97,Blue
20170101010002,object3,55,117,300,84,Blue
20170101010003,object3,27,133,300,95,Blue
20170101010004,object3,31,147,300,82,Blue
20170101010005,object3,44,122,300,100,Blue
20170101010006,object3,40,115,300,85,Blue
20170101010007,object3,31,125,300,96,Blue
20170101010008,object3,28,141,300,97,Blue
20170101010009,object3,40,131,300,81,Blue
20170101010010,object3,49,133,300,83,Blue
20170101010011,object3,34,143,300,97,Blue
20170101010012,object3,49,123,300,88,Blue
20170101010013,object3,59,141,300,98,Blue
20170101010014,object3,60,137,300,100,Blue
20170101010015,object3,39,117,300,84,Blue
20170101010016,object3,44,138,300,91,Blue
20170101010017,object3,37,124,300,87,Blue
20170101010018,object3,29,109,300,98,Blue
20170101010019,object3,49,118,300,81,Blue
20170101010020,object3,29,134,300,93,Blue
20170101010021,object3,46,107,300,83,Blue
20170101010022,object3,40,135,300,82,Blue
20170101010023,object3,51,121,300,97,Blue
20170101010024,object3,54,103,300,97,Blue
20170101010025,object3,52,131,300,86,Blue
20170101010026,object3,54,130,300,91,Blue
20170101010027,object3,60,142,300,93,Blue
20170101010028,object3,52,139,300,85,Blue
20170101010029,object3,40,132,300,99,Blue
20170101010030,object3,25,100,300,89,Blue
20170101010031,object3,52,118,300,95,Blue
20170101010032,object3,60,144,300,87,Blue
20170101010033,object3,35,140,300,83,Blue
20170101010034,object3,54,102,300,96,Blue
20170101010035,object3,42,149,300,94,Blue
20170101010036,object3,48,146,300,99,Blue
20170101010037,object3,43,105,300,99,Blue
20170101010038,object3,56,102,300,93,Blue
20170101010039,object3,50,114,300,83,Blue
20170101010040,object3,46,144,300,98,Blue
20170101010041,object3,28,144,300,99,Blue
20170101010042,object3,33,141,300,97,Blue
20170101010043,object3,27,111,300,90,Blue
20170101010044,object3,56,145,300,99,Blue
20170101010045,object3,57,125,300,87,Blue
20170101010046,object3,37,143,300,94,Blue
20170101010047,object3,32,112,300,96,Blue
20170101010048,object3,28,134,300,91,Blue
20170101010049,object3,57,131,300,80,Blue
20170101010050,object3,33,135,300,97,Blue
20170101010051,object3,34,106,300,82,Blue
