20170101020000,object2,40,125,200,98,Green
20170101020001,object2,41,117,200,87,Green
20170101020002,object2,56,103,200,83,Green
20170101020003,object2,50,121,200,91,Green
20170101020004,object2,47,107,200,87,Green
20170101020005,object2,52,129,200,94,Green
20170101020006,object2,27,131,200,92,Green
20170101020007,object2,52,106,200,90,Green
20170101020008,object2,33,114,200,88,Green
20170101020009,object2,39,101,200,91,Green
20170101020010,object2,50,148,200,87,Green
20170101020011,object2,29,122,200,98,Green
20170101020012,object2,37,109,200,95,Green
20170101020013,object2,25,118,200,88,Green
20170101020014,object2,41,112,200,91,Green
20170101020015,object2,51,115,200,100,Green
20170101020016,object2,26,132,200,88,Green
20170101020017,object2,57,112,200,89,Green
20170101020018,object2,30,128,200,98,Green
20170101020019,object2,34,135,200,88,Green
20170101020020,object2,36,100,200,98,Green
20170101020021,object2,38,109,200,81,Green
20170101020022,object2,53,116,200,91,Green
20170101020023,object2,34,113,200,98,Green
20170101020024,object2,37,103,200,88,Green
20170101020025,object2,29,116,200,95,Green
20170101020026,object2,51,134,200,85,Green
20170101020027,object2,31,106,200,87,Green
20170101020028,object2,31,108,200,84,Green
20170101020029,object2,25,127,200,81,Green
20170101020030,object2,32,129,200,85,Green
20170101020031,object2,28,104,200,86,Green
20170101020032,object2,28,150,200,93,Green
20170101020033,object2,36,125,200,92,Green
20170101020034,object2,27,122,200,98,Green
20170101020035,object2,46,146,200,92,Green
20170101020036,object2,32,127,200,82,Green
20170101020037,object2,43,104,200,85,Green
20170101020038,object2,50,142,200,98,Green
20170101020039,object2,49,128,200,81,Green
20170101020040,object2,50,150,200,94,Green
20170101020041,object2,38,121,200,94,Green
20170101020042,object2,37,105,200,89,Green
20170101020043,object2,41,130,200,93,Green
20170101020044,object2,38,136,200,88,Green
20170101020045,object2,35,112,200,100,Green
20170101020046,object2,37,150,200,100,Green
20170101020047,object2,39,106,200,99,Green
20170101020048,object2,53,124,200,93,Green
20170101020049,object2,31,119,200,84,Green
20170101020050,object2,57,148,200,89,Green
20170101020051,object2,54,114,200,99,Green
20170101020052,object2,30,142,200,81,Green
20170101020053,object2,54,109,200,88,Green
20170101020054,object2,59,135,200,97,Green
20170101020055,object2,39,132,200,94,Green
20170101020056,object2,29,129,200,91,Green
20170101020057,object2,41,111,200,83,Green
20170101020058,object2,57,144,200,84,Green
20170101020059,object2,39,119,200,97,Green
20170101020100,object2,37,148,200,87,Green
20170101020101,object2,31,110,200,88,Green
20170101020102,object2,54,149,200,93,Green
20170101020103,object2,37,116,200,90,Green
20170101020104,object2,51,100,200,92,Green
20170101020105,object2,51,142,200,82,Green
20170101020106,object2,41,107,200,99,Green
20170101020107,object2,45,111,200,99,Green
20170101020108,object2,33,120,200,90,Green
20170101020109,object2,44,128,200,94,Green
20170101020110,object2,44,132,200,88,Green
20170101020111,object2,25,100,200,86,Green
20170101020112,object2,28,106,200,91,Green
20170101020113,object2,31,128,200,97,Green
20170101020114,object2,36,132,200,86,Green
20170101020115,object2,36,116,200,82,Green
20170101020116,object2,38,119,200,88,Green
20170101020117,object2,56,128,200,87,Green
20170101020118,object2,28,130,200,80,Green
20170101020119,object2,29,112,200,81,Green
20170101020120,object2,30,149,200,90,Green
20170101020121,object2,27,138,200,84,Green
20170101020122,object2,38,104,200,93,Green
20170101020123,object2,51,102,200,97,Green
20170101020124,object2,37,108,200,100,Green
20170101020125,object2,41,118,200,91,Green
20170101020126,object2,44,133,200,88,Green
20170101020127,object2,32,140,200,95,Green
20170101020128,object2,38,148,200,81,Green
20170101020129,object2,52,116,200,94,Green
20170101020130,object2,25,130,200,82,Green
20170101020131,object2,36,138,200,81,Green
20170101020132,object2,30,142,200,86,Green
20170101020133,object2,28,150,200,97,Green
20170101020134,object2,58,122,200,88,Green
20170101020135,object2,60,105,200,95,Green
20170101020136,object2,39,150,200,83,Green
20170101020137,object2,56,145,200,80,Green
20170101020138,object2,26,129,200,97,Green
20170101020139,object2,41,147,200,89,Green
20170101020140,object2,59,109,200,98,Green
20170101020141,object2,56,131,200,88,Green
20170101020142,object2,45,144,200,95,Green
20170101020143,object2,50,106,200,86,Green
20170101020144,object2,32,143,200,84,Green
20170101020145,object2,31,148,200,88,Green
20170101020146,object2,31,145,200,95,Green
20170101020147,object2,52,135,200,92,Green
20170101020148,object2,46,100,200,97,Green
20170101020149,object2,59,126,200,87,Green
20170101020150,object2,30,131,200,89,Green
20170101020151,object2,39,112,200,97,Green
20170101020152,object2,56,109,200,92,Green
20170101020153,object2,55,117,200,85,Green
20170101020154,object2,45,117,200,91,Green
20170101020155,object2,47,126,200,80,Green
20170101020156,object2,33,115,200,97,Green
20170101020157,object2,37,149,200,100,Green
20170101020158,object2,40,146,200,94,Green
20170101020159,object2,43,119,200,84,Green
20170101020200,object2,38,118,200,84,Green
20170101020201,object2,34,123,200,80,Green
20170101020202,object2,55,146,200,92,Green
20170101020203,object2,51,105,200,99,Green
20170101020204,object2,58,105,200,89,Green
20170101020205,object2,49,140,200,87,Green
20170101020206,object2,28,119,200,84,Green
20170101020207,object2,48,122,200,88,Green
20170101020208,object2,54,140,200,93,Green
20170101020209,object2,51,112,200,100,Green
20170101020210,object2,39,113,200,99,Green
20170101020211,object2,26,117,200,100,Green
20170101020212,object2,58,104,200,82,Green
20170101020213,object2,49,126,200,84,Green
