20170101020000,object1,36,100,100,87,Red
20170101020001,object1,33,150,100,97,Red
20170101020002,object1,54,140,100,85,Red
20170101020003,object1,56,129,100,85,Red
20170101020004,object1,37,147,100,83,Red
20170101020005,object1,53,105,100,84,Red
20170101020006,object1,36,117,100,90,Red
20170101020007,object1,59,114,100,81,Red
20170101020008,object1,51,127,100,85,Red
20170101020009,object1,54,119,100,80,Red
20170101020010,object1,39,123,100,97,Red
20170101020011,object1,37,142,100,85,Red
20170101020012,object1,43,118,100,89,Red
20170101020013,object1,31,150,100,92,Red
20170101020014,object1,58,135,100,81,Red
20170101020015,object1,55,123,100,92,Red
20170101020016,object1,55,133,100,89,Red
20170101020017,object1,32,144,100,98,Red
20170101020018,object1,59,135,100,93,Red
20170101020019,object1,32,112,100,82,Red
20170101020020,object1,26,109,100,94,Red
20170101020021,object1,41,105,100,90,Red
20170101020022,object1,26,108,100,97,Red
20170101020023,object1,33,102,100,98,Red
20170101020024,object1,37,116,100,91,Red
20170101020025,object1,60,137,100,80,Red
20170101020026,object1,57,122,100,97,Red
20170101020027,object1,54,101,100,86,Red
20170101020028,object1,57,130,100,89,Red
20170101020029,object1,42,142,100,95,Red
20170101020030,object1,42,147,100,100,Red
20170101020031,object1,26,108,100,93,Red
20170101020032,object1,35,135,100,95,Red
20170101020033,object1,42,114,100,95,Red
20170101020034,object1,57,103,100,90,Red
20170101020035,object1,59,115,100,90,Red
20170101020036,object1,36,132,100,84,Red
20170101020037,object1,50,143,100,88,Red
20170101020038,object1,50,122,100,88,Red
20170101020039,object1,29,143,100,97,Red
20170101020040,object1,25,119,100,85,Red
20170101020041,object1,37,144,100,100,Red
20170101020042,object1,54,143,100,98,Red
20170101020043,object1,29,130,100,85,Red
20170101020044,object1,33,127,100,87,Red
20170101020045,object1,42,112,100,89,Red
20170101020046,object1,59,138,100,84,Red
20170101020047,object1,56,132,100,86,Red
20170101020048,object1,33,130,100,89,Red
20170101020049,object1,60,135,100,80,Red
20170101020050,object1,41,123,100,86,Red
20170101020051,object1,58,110,100,92,Red
20170101020052,object1,41,108,100,91,Red
20170101020053,object1,25,105,100,80,Red
20170101020054,object1,46,142,100,93,Red
20170101020055,object1,55,122,100,84,Red
20170101020056,object1,43,137,100,80,Red
20170101020057,object1,48,112,100,85,Red
20170101020058,object1,28,145,100,98,Red
20170101020059,object1,52,124,100,89,Red
20170101020100,object1,35,150,100,96,Red
20170101020101,object1,28,122,100,97,Red
20170101020102,object1,39,150,100,81,Red
20170101020103,object1,56,111,100,93,Red
20170101020104,object1,31,126,100,90,Red
20170101020105,object1,45,123,100,98,Red
20170101020106,object1,26,113,100,89,Red
20170101020107,object1,49,142,100,98,Red
20170101020108,object1,55,145,100,81,Red
20170101020109,object1,46,148,100,83,Red
20170101020110,object1,32,121,100,96,Red
20170101020111,object1,45,139,100,99,Red
20170101020112,object1,27,146,100,84,Red
20170101020113,object1,54,119,100,86,Red
20170101020114,object1,31,107,100,94,Red
20170101020115,object1,46,110,100,87,Red
20170101020116,object1,56,100,100,84,Red
20170101020117,object1,47,104,100,87,Red
20170101020118,object1,55,122,100,96,Red
20170101020119,object1,29,120,100,83,Red
20170101020120,object1,35,113,100,84,Red
20170101020121,object1,30,127,100,99,Red
20170101020122,object1,36,134,100,93,Red
20170101020123,object1,56,109,100,80,Red
20170101020124,object1,49,130,100,82,Red
20170101020125,object1,59,135,100,99,Red
20170101020126,object1,59,141,100,96,Red
20170101020127,object1,25,109,100,89,Red
20170101020128,object1,52,126,100,97,Red
20170101020129,object1,48,137,100,95,Red
20170101020130,object1,40,108,100,82,Red
20170101020131,object1,54,112,100,85,Red
20170101020132,object1,60,131,100,90,Red
20170101020133,object1,57,133,100,99,Red
20170101020134,object1,40,130,100,93,Red
20170101020135,object1,54,122,100,91,Red
20170101020136,object1,39,115,100,83,Red
20170101020137,object1,28,137,100,96,Red
20170101020138,object1,52,110,100,94,Red
20170101020139,object1,35,104,100,82,Red
20170101020140,object1,46,130,100,84,Red
20170101020141,object1,45,121,100,84,Red
20170101020142,object1,39,121,100,88,Red
20170101020143,object1,59,133,100,100,Red
20170101020144,object1,51,112,100,86,Red
20170101020145,object1,36,150,100,97,Red
20170101020146,object1,47,119,100,90,Red
20170101020147,object1,54,136,100,96,Red
20170101020148,object1,28,113,100,93,Red
20170101020149,object1,31,102,100,95,Red
20170101020150,object1,30,120,100,90,Red
20170101020151,object1,27,142,100,96,Red
20170101020152,object1,51,102,100,99,Red
20170101020153,object1,51,124,100,95,Red
20170101020154,object1,47,137,100,96,Red
20170101020155,object1,55,104,100,86,Red
20170101020156,object1,30,106,100,93,Red
20170101020157,object1,57,133,100,94,Red
20170101020158,object1,26,133,100,94,Red
20170101020159,object1,37,123,100,80,Red
20170101020200,object1,46,119,100,86,Red
20170101020201,object1,34,132,100,80,Red
20170101020202,object1,47,132,100,83,Red
20170101020203,object1,35,136,100,97,Red
20170101020204,object1,28,132,100,98,Red
20170101020205,object1,27,120,100,97,Red
20170101020206,object1,49,148,100,92,Red
20170101020207,object1,36,104,100,96,Red
20170101020208,object1,29,120,100,82,Red
20170101020209,object1,46,149,100,81,Red
20170101020210,object1,52,105,100,88,Red
20170101020211,object1,58,104,100,97,Red
20170101020212,object1,41,147,100,84,Red
20170101020213,object1,57,112,100,81,Red
20170101020214,object1,59,107,100,100,Red
20170101020215,object1,50,143,100,83,Red
20170101020216,object1,43,112,100,87,Red
20170101020217,object1,43,130,100,81,Red
20170101020218,object1,47,150,100,84,Red
20170101020219,object1,40,130,100,99,Red
20170101020220,object1,51,125,100,80,Red
20170101020221,object1,27,141,100,85,Red
20170101020222,object1,32,143,100,80,Red
20170101020223,object1,48,131,100,93,Red
20170101020224,object1,56,139,100,80,Red
20170101020225,object1,34,141,100,94,Red
20170101020226,object1,44,119,100,93,Red
20170101020227,object1,39,124,100,97,Red
20170101020228,object1,36,118,100,99,Red
20170101020229,object1,26,117,100,88,Red
20170101020230,object1,30,121,100,91,Red
20170101020231,object1,57,119,100,100,Red
20170101020232,object1,51,101,100,85,Red
20170101020233,object1,40,130,100,96,Red
20170101020234,object1,58,149,100,84,Red
20170101020235,object1,26,133,100,94,Red
20170101020236,object1,53,112,100,80,Red
20170101020237,object1,53,121,100,97,Red
20170101020238,object1,45,124,100,90,Red
20170101020239,object1,26,127,100,99,Red
20170101020240,object1,46,110,100,84,Red
20170101020241,object1,42,128,100,87,Red
20170101020242,object1,47,142,100,92,Red
20170101020243,object1,44,114,100,91,Red
20170101020244,object1,35,145,100,91,Red
20170101020245,object1,44,116,100,97,Red
20170101020246,object1,30,115,100,91,Red
20170101020247,object1,56,119,100,86,Red
20170101020248,object1,54,112,100,87,Red
20170101020249,object1,51,144,100,82,Red
20170101020250,object1,46,135,100,86,Red
20170101020251,object1,40,101,100,96,Red
20170101020252,object1,37,118,100,91,Red
20170101020253,object1,26,102,100,82,Red
20170101020254,object1,42,112,100,84,Red
20170101020255,object1,38,122,100,93,Red
20170101020256,object1,46,102,100,87,Red
20170101020257,object1,32,130,100,100,Red
20170101020258,object1,54,112,100,80,Red
20170101020259,object1,50,148,100,94,Red
20170101020300,object1,42,132,100,99,Red
20170101020301,object1,35,121,100,100,Red
20170101020302,object1,42,119,100,86,Red
20170101020303,object1,44,142,100,93,Red
20170101020304,object1,31,114,100,93,Red
20170101020305,object1,27,149,100,93,Red
20170101020306,object1,34,134,100,100,Red
20170101020307,object1,34,130,100,81,Red
20170101020308,object1,58,149,100,82,Red
20170101020309,object1,31,149,100,99,Red
20170101020310,object1,28,125,100,97,Red
20170101020311,object1,56,142,100,94,Red
20170101020312,object1,31,139,100,88,Red
20170101020313,object1,50,149,100,87,Red
20170101020314,object1,34,101,100,84,Red
20170101020315,object1,47,111,100,87,Red
20170101020316,object1,42,113,100,98,Red
20170101020317,object1,28,143,100,93,Red
20170101020318,object1,33,105,100,82,Red
20170101020319,object1,29,113,100,88,Red
20170101020320,object1,43,111,100,95,Red
20170101020321,object1,40,126,100,92,Red
20170101020322,object1,53,127,100,89,Red
20170101020323,object1,42,139,100,100,Red
20170101020324,object1,59,106,100,86,Red
20170101020325,object1,32,127,100,84,Red
20170101020326,object1,34,109,100,86,Red
20170101020327,object1,46,142,100,100,Red
20170101020328,object1,58,129,100,85,Red
20170101020329,object1,39,133,100,80,Red
20170101020330,object1,53,121,100,84,Red
20170101020331,object1,52,116,100,87,Red
20170101020332,object1,37,106,100,98,Red
20170101020333,object1,45,148,100,94,Red
20170101020334,object1,46,105,100,89,Red
20170101020335,object1,46,149,100,84,Red
20170101020336,object1,31,124,100,89,Red
20170101020337,object1,53,147,100,90,Red
20170101020338,object1,40,146,100,81,Red
20170101020339,object1,42,121,100,96,Red
20170101020340,object1,40,145,100,92,Red
20170101020341,object1,31,107,100,80,Red
20170101020342,object1,57,127,100,98,Red
20170101020343,object1,35,129,100,89,Red
20170101020344,object1,25,131,100,81,Red
20170101020345,object1,56,105,100,96,Red
20170101020346,object1,40,150,100,100,Red
20170101020347,object1,38,142,100,87,Red
20170101020348,object1,44,124,100,93,Red
20170101020349,object1,35,114,100,87,Red
20170101020350,object1,50,107,100,86,Red
20170101020351,object1,56,134,100,95,Red
20170101020352,object1,28,138,100,97,Red
20170101020353,object1,33,138,100,92,Red
20170101020354,object1,52,130,100,83,Red
20170101020355,object1,37,103,100,83,Red
20170101020356,object1,43,110,100,98,Red
20170101020357,object1,26,123,100,82,Red
20170101020358,object1,31,136,100,91,Red
20170101020359,object1,42,129,100,82,Red
20170101020400,object1,33,146,100,86,Red
20170101020401,object1,31,115,100,85,Red
20170101020402,object1,45,121,100,94,Red
20170101020403,object1,39,121,100,89,Red
20170101020404,object1,56,130,100,83,Red
20170101020405,object1,54,124,100,97,Red
20170101020406,object1,54,121,100,100,Red
20170101020407,object1,44,127,100,80,Red
20170101020408,object1,26,126,100,95,Red
20170101020409,object1,54,103,100,93,Red
20170101020410,object1,44,123,100,86,Red
20170101020411,object1,58,105,100,94,Red
20170101020412,object1,47,141,100,97,Red
20170101020413,object1,42,133,100,81,Red
20170101020414,object1,55,135,100,84,Red
20170101020415,object1,45,108,100,99,Red
20170101020416,object1,30,126,100,82,Red
20170101020417,object1,31,143,100,92,Red
20170101020418,object1,47,149,100,85,Red
