20170101010000,object2,46,107,200,92,Green
20170101010001,object2,34,146,200,91,Green
20170101010002,object2,60,105,200,97,Green
20170101010003,object2,45,136,200,89,Green
20170101010004,object2,38,101,200,89,Green
20170101010005,object2,44,120,200,81,Green
20170101010006,object2,59,129,200,94,Green
20170101010007,object2,56,125,200,88,Green
20170101010008,object2,35,103,200,94,Green
20170101010009,object2,25,125,200,94,Green
20170101010010,object2,32,116,200,93,Green
20170101010011,object2,57,139,200,88,Green
20170101010012,object2,26,121,200,91,Green
20170101010013,object2,53,145,200,85,Green
20170101010014,object2,59,116,200,83,Green
20170101010015,object2,50,149,200,95,Green
20170101010016,object2,37,114,200,80,Green
20170101010017,object2,60,100,200,82,Green
20170101010018,object2,41,149,200,96,Green
20170101010019,object2,47,132,200,99,Green
20170101010020,object2,26,136,200,100,Green
20170101010021,object2,44,107,200,82,Green
20170101010022,object2,32,140,200,92,Green
20170101010023,object2,48,101,200,93,Green
20170101010024,object2,28,105,200,93,Green
20170101010025,object2,27,123,200,87,Green
20170101010026,object2,25,103,200,80,Green
20170101010027,object2,34,139,200,96,Green
20170101010028,object2,40,139,200,82,Green
20170101010029,object2,27,139,200,96,Green
20170101010030,object2,54,100,200,98,Green
20170101010031,object2,40,115,200,86,Green
20170101010032,object2,32,146,200,89,Green
20170101010033,object2,36,100,200,99,Green
20170101010034,object2,47,104,200,98,Green
20170101010035,object2,26,134,200,81,Green
20170101010036,object2,51,107,200,88,Green
20170101010037,object2,45,108,200,84,Green
20170101010038,object2,35,128,200,97,Green
20170101010039,object2,47,147,200,91,Green
20170101010040,object2,42,130,200,92,Green
20170101010041,object2,48,137,200,92,Green
20170101010042,object2,40,104,200,89,Green
20170101010043,object2,51,118,200,98,Green
20170101010044,object2,29,149,200,98,Green
20170101010045,object2,55,100,200,82,Green
20170101010046,object2,35,121,200,89,Green
20170101010047,object2,27,144,200,80,Green
20170101010048,object2,34,135,200,98,Green
20170101010049,object2,48,147,200,83,Green
20170101010050,object2,42,122,200,92,Green
20170101010051,object2,57,137,200,95,Green
20170101010052,object2,49,125,200,82,Green
20170101010053,object2,26,126,200,81,Green
20170101010054,object2,49,135,200,91,Green
20170101010055,object2,33,115,200,80,Green
20170101010056,object2,41,116,200,100,Green
20170101010057,object2,31,124,200,98,Green
20170101010058,object2,58,143,200,88,Green
20170101010059,object2,44,141,200,86,Green
20170101010100,object2,44,117,200,93,Green
20170101010101,object2,36,140,200,84,Green
20170101010102,object2,32,136,200,90,Green
20170101010103,object2,33,121,200,92,Green
20170101010104,object2,58,142,200,90,Green
20170101010105,object2,40,128,200,91,Green
20170101010106,object2,28,121,200,91,Green
20170101010107,object2,26,142,200,99,Green
20170101010108,object2,26,141,200,85,Green
20170101010109,object2,51,137,200,81,Green
20170101010110,object2,54,149,200,85,Green
20170101010111,object2,48,139,200,82,Green
20170101010112,object2,36,116,200,100,Green
20170101010113,object2,52,113,200,97,Green
20170101010114,object2,53,126,200,99,Green
20170101010115,object2,44,139,200,88,Green
20170101010116,object2,38,103,200,87,Green
20170101010117,object2,30,101,200,90,Green
20170101010118,object2,54,121,200,90,Green
20170101010119,object2,54,111,200,98,Green
