20170101040000,object1,53,143,100,91,Red
20170101040001,object1,42,138,100,90,Red
20170101040002,object1,27,132,100,99,Red
20170101040003,object1,50,144,100,93,Red
20170101040004,object1,36,103,100,88,Red
20170101040005,object1,52,119,100,97,Red
20170101040006,object1,38,123,100,84,Red
20170101040007,object1,46,114,100,86,Red
20170101040008,object1,45,139,100,97,Red
20170101040009,object1,35,123,100,89,Red
20170101040010,object1,43,142,100,89,Red
20170101040011,object1,51,124,100,89,Red
20170101040012,object1,50,128,100,100,Red
20170101040013,object1,42,111,100,87,Red
20170101040014,object1,60,134,100,82,Red
20170101040015,object1,39,107,100,95,Red
20170101040016,object1,27,144,100,90,Red
20170101040017,object1,59,112,100,82,Red
20170101040018,object1,53,123,100,95,Red
20170101040019,object1,54,116,100,90,Red
20170101040020,object1,53,113,100,91,Red
20170101040021,object1,30,115,100,87,Red
20170101040022,object1,41,134,100,87,Red
20170101040023,object1,27,147,100,87,Red
20170101040024,object1,30,105,100,80,Red
20170101040025,object1,43,123,100,94,Red
20170101040026,object1,54,141,100,83,Red
20170101040027,object1,35,144,100,97,Red
20170101040028,object1,28,146,100,83,Red
20170101040029,object1,60,137,100,82,Red
20170101040030,object1,54,102,100,92,Red
20170101040031,object1,34,119,100,92,Red
20170101040032,object1,28,111,100,98,Red
20170101040033,object1,58,135,100,91,Red
20170101040034,object1,54,138,100,83,Red
20170101040035,object1,56,145,100,97,Red
20170101040036,object1,40,135,100,97,Red
20170101040037,object1,40,121,100,96,Red
20170101040038,object1,57,104,100,92,Red
20170101040039,object1,44,150,100,85,Red
20170101040040,object1,31,149,100,85,Red
20170101040041,object1,58,130,100,87,Red
20170101040042,object1,44,127,100,83,Red
20170101040043,object1,46,103,100,99,Red
20170101040044,object1,56,114,100,89,Red
20170101040045,object1,57,113,100,97,Red
20170101040046,object1,42,149,100,81,Red
20170101040047,object1,27,136,100,89,Red
20170101040048,object1,26,124,100,93,Red
20170101040049,object1,59,113,100,87,Red
20170101040050,object1,50,111,100,97,Red
20170101040051,object1,50,137,100,98,Red
20170101040052,object1,41,136,100,85,Red
20170101040053,object1,54,128,100,91,Red
20170101040054,object1,54,137,100,93,Red
20170101040055,object1,27,123,100,88,Red
20170101040056,object1,60,100,100,81,Red
20170101040057,object1,44,107,100,95,Red
20170101040058,object1,28,126,100,100,Red
20170101040059,object1,26,124,100,93,Red
20170101040100,object1,32,132,100,98,Red
20170101040101,object1,53,125,100,90,Red
20170101040102,object1,32,101,100,92,Red
20170101040103,object1,57,129,100,94,Red
20170101040104,object1,50,136,100,85,Red
20170101040105,object1,57,109,100,88,Red
20170101040106,object1,44,113,100,87,Red
20170101040107,object1,25,111,100,100,Red
20170101040108,object1,55,113,100,92,Red
20170101040109,object1,31,116,100,86,Red
20170101040110,object1,25,133,100,97,Red
20170101040111,object1,25,106,100,93,Red
20170101040112,object1,52,109,100,81,Red
