20170102060000,object1,59,122,100,93,Red
20170102060001,object1,47,104,100,90,Red
20170102060002,object1,43,136,100,100,Red
20170102060003,object1,53,118,100,100,Red
20170102060004,object1,30,108,100,97,Red
20170102060005,object1,51,130,100,90,Red
20170102060006,object1,56,117,100,99,Red
20170102060007,object1,42,109,100,94,Red
20170102060008,object1,26,142,100,83,Red
20170102060009,object1,51,145,100,97,Red
20170102060010,object1,38,119,100,85,Red
20170102060011,object1,59,136,100,87,Red
20170102060012,object1,59,142,100,96,Red
20170102060013,object1,44,146,100,99,Red
20170102060014,object1,53,150,100,100,Red
20170102060015,object1,53,104,100,97,Red
20170102060016,object1,46,146,100,95,Red
20170102060017,object1,54,135,100,85,Red
20170102060018,object1,58,101,100,80,Red
20170102060019,object1,34,142,100,90,Red
20170102060020,object1,56,123,100,95,Red
20170102060021,object1,56,113,100,82,Red
20170102060022,object1,25,130,100,88,Red
20170102060023,object1,51,119,100,88,Red
20170102060024,object1,60,122,100,92,Red
20170102060025,object1,57,139,100,88,Red
20170102060026,object1,43,130,100,100,Red
20170102060027,object1,32,112,100,86,Red
20170102060028,object1,57,116,100,97,Red
20170102060029,object1,60,116,100,80,Red
20170102060030,object1,39,146,100,99,Red
20170102060031,object1,47,104,100,82,Red
20170102060032,object1,33,117,100,90,Red
20170102060033,object1,36,136,100,99,Red
20170102060034,object1,57,148,100,87,Red
20170102060035,object1,51,146,100,96,Red
20170102060036,object1,33,139,100,87,Red
20170102060037,object1,25,130,100,93,Red
20170102060038,object1,44,143,100,84,Red
20170102060039,object1,27,108,100,97,Red
20170102060040,object1,40,124,100,91,Red
20170102060041,object1,34,139,100,88,Red
20170102060042,object1,30,125,100,82,Red
20170102060043,object1,33,108,100,81,Red
20170102060044,object1,34,110,100,80,Red
20170102060045,object1,31,104,100,92,Red
20170102060046,object1,56,143,100,93,Red
20170102060047,object1,57,117,100,84,Red
20170102060048,object1,58,136,100,93,Red
20170102060049,object1,32,114,100,99,Red
20170102060050,object1,54,129,100,83,Red
20170102060051,object1,42,150,100,99,Red
20170102060052,object1,45,106,100,82,Red
20170102060053,object1,25,144,100,99,Red
20170102060054,object1,47,123,100,92,Red
20170102060055,object1,53,123,100,97,Red
20170102060056,object1,51,124,100,95,Red
20170102060057,object1,32,131,100,80,Red
20170102060058,object1,36,117,100,85,Red
20170102060059,object1,41,149,100,81,Red
20170102060100,object1,36,138,100,91,Red
20170102060101,object1,41,108,100,84,Red
20170102060102,object1,25,100,100,90,Red
20170102060103,object1,56,122,100,97,Red
20170102060104,object1,49,120,100,96,Red
20170102060105,object1,41,149,100,96,Red
20170102060106,object1,43,143,100,100,Red
20170102060107,object1,59,117,100,81,Red
20170102060108,object1,33,101,100,89,Red
20170102060109,object1,32,100,100,90,Red
20170102060110,object1,47,137,100,84,Red
20170102060111,object1,37,135,100,82,Red
20170102060112,object1,39,147,100,94,Red
20170102060113,object1,45,143,100,87,Red
20170102060114,object1,56,118,100,92,Red
20170102060115,object1,42,114,100,82,Red
20170102060116,object1,38,107,100,97,Red
20170102060117,object1,58,103,100,100,Red
20170102060118,object1,53,118,100,91,Red
20170102060119,object1,30,118,100,88,Red
20170102060120,object1,34,125,100,81,Red
20170102060121,object1,33,117,100,100,Red
20170102060122,object1,41,103,100,95,Red
20170102060123,object1,37,104,100,100,Red
20170102060124,object1,25,120,100,82,Red
20170102060125,object1,31,124,100,99,Red
20170102060126,object1,53,145,100,97,Red
20170102060127,object1,29,126,100,88,Red
20170102060128,object1,37,130,100,97,Red
20170102060129,object1,28,118,100,90,Red
20170102060130,object1,52,104,100,81,Red
20170102060131,object1,31,140,100,100,Red
20170102060132,object1,26,116,100,82,Red
20170102060133,object1,53,135,100,86,Red
20170102060134,object1,57,115,100,92,Red
20170102060135,object1,47,127,100,94,Red
20170102060136,object1,44,126,100,87,Red
